date,ticker,open,high,low,close,volume
2024-02-02,GOOGL,139.25999450683594,142.6199951171875,136.5,142.3800048828125,62470600
2024-02-05,GOOGL,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125,38505400
2024-02-06,GOOGL,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562,29128200
2024-02-07,GOOGL,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328,25208900
2024-02-08,GOOGL,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938,22563800
2024-02-09,GOOGL,146.67999267578125,149.44000244140625,146.17999267578125,149.0,26829500
2024-02-12,GOOGL,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688,21564100
2024-02-13,GOOGL,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844,27837700
2024-02-14,GOOGL,146.0800018310547,146.52000427246094,144.08999633789062,145.94000244140625,22704200
2024-02-15,GOOGL,143.13999938964844,143.52000427246094,140.4600067138672,142.77000427246094,37590700
2024-02-16,GOOGL,142.99000549316406,143.19000244140625,140.13999938964844,140.52000427246094,31451100
2024-02-20,GOOGL,139.66000366210938,142.0800018310547,139.49000549316406,141.1199951171875,25144700
2024-02-21,GOOGL,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578,23315700
2024-02-22,GOOGL,144.92999267578125,145.0,142.8000030517578,144.08999633789062,27191900
2024-02-23,GOOGL,143.6699981689453,144.67999267578125,143.42999267578125,143.9600067138672,19493800
2024-02-26,GOOGL,142.13999938964844,142.44000244140625,137.38999938964844,137.57000732421875,53641800
2024-02-27,GOOGL,138.02000427246094,139.25,137.08999633789062,138.8800048828125,33099200
2024-02-28,GOOGL,137.89999389648438,138.00999450683594,135.41000366210938,136.3800048828125,37328600
2024-02-29,GOOGL,137.27999877929688,138.86000061035156,136.39999389648438,138.4600067138672,42133000
2024-03-01,GOOGL,138.42999267578125,138.8699951171875,136.9199981689453,137.13999938964844,31119500
2024-03-04,GOOGL,135.66000366210938,135.66000366210938,131.91000366210938,133.35000610351562,55999400
2024-03-05,GOOGL,131.8800048828125,133.24000549316406,130.6699981689453,132.6699981689453,40194800
2024-03-06,GOOGL,133.1199951171875,133.5800018310547,130.85000610351562,131.39999389648438,35318600
2024-03-07,GOOGL,132.7899932861328,134.94000244140625,131.61000061035156,134.3800048828125,37738200
2024-03-08,GOOGL,134.2100067138672,138.08999633789062,134.0,135.41000366210938,39343100
2024-03-11,GOOGL,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453,32437800
2024-03-12,GOOGL,137.02999877929688,139.3800048828125,137.02999877929688,138.5,27563400
2024-03-13,GOOGL,139.0,141.08999633789062,138.99000549316406,139.7899932861328,23347200
2024-03-14,GOOGL,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562,42753400
2024-03-15,GOOGL,142.5,143.17999267578125,140.02999877929688,141.17999267578125,49460600
2024-03-18,GOOGL,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,69273700
2024-03-19,GOOGL,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,24070400
2024-03-20,GOOGL,148.0,148.86000061035156,146.74000549316406,148.74000549316406,21311500
2024-03-21,GOOGL,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,24755600
2024-03-22,GOOGL,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,29175700
2024-03-25,GOOGL,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,19229300
2024-03-26,GOOGL,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,22149100
2024-03-27,GOOGL,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,22879200
2024-03-28,GOOGL,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,24485400
2024-04-01,GOOGL,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,31730800
2024-04-02,GOOGL,153.5,154.6999969482422,152.14999389648438,154.55999755859375,24586000
2024-04-03,GOOGL,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,24705000
2024-04-04,GOOGL,153.5,154.77000427246094,150.4499969482422,150.52999877929688,34724700
2024-04-05,GOOGL,150.02999877929688,153.4199981689453,149.60000610351562,152.5,23449300
2024-04-08,GOOGL,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,20702000
2024-04-09,GOOGL,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,31113000
2024-04-10,GOOGL,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,22838600
2024-04-11,GOOGL,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,27166400
2024-04-12,GOOGL,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,25329200
2024-04-15,GOOGL,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,27136500
2024-04-16,GOOGL,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,20779500
2024-04-17,GOOGL,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,21763100
2024-04-18,GOOGL,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,19883000
2024-04-19,GOOGL,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,32239100
2024-04-22,GOOGL,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,26446200
2024-04-23,GOOGL,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,21151600
2024-04-24,GOOGL,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,22779100
2024-04-25,GOOGL,151.3300018310547,156.49000549316406,150.8699951171875,156.0,57109700
2024-04-26,GOOGL,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,64665300
2024-04-29,GOOGL,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,45610000
2024-04-30,GOOGL,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,33562900
2024-05-01,GOOGL,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,33493200
2024-05-02,GOOGL,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,24294500
2024-05-03,GOOGL,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,34662400
2024-05-06,GOOGL,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,21871300
2024-05-07,GOOGL,168.5,171.75999450683594,168.38999938964844,171.25,28039700
2024-05-08,GOOGL,169.0,170.14999389648438,168.74000549316406,169.3800048828125,19569100
2024-05-09,GOOGL,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,15346700
2024-05-10,GOOGL,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,29799900
2024-05-13,GOOGL,164.25999450683594,169.27999877929688,164.0,169.13999938964844,31327600
2024-05-14,GOOGL,169.77000427246094,171.25,168.8000030517578,170.33999633789062,25127100
2024-05-15,GOOGL,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,26948400
2024-05-16,GOOGL,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,27867900
2024-05-17,GOOGL,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,24479300
2024-05-20,GOOGL,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,22554400
2024-05-21,GOOGL,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,16989400
2024-05-22,GOOGL,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,17880000
2024-05-23,GOOGL,177.07000732421875,178.25,172.9499969482422,173.5500030517578,21024900
2024-05-24,GOOGL,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,16572500
2024-05-28,GOOGL,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,20572200
2024-05-29,GOOGL,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,23388700
2024-05-30,GOOGL,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,22958700
2024-05-31,GOOGL,171.86000061035156,173.05999755859375,169.44000244140625,172.5,37638900
2024-06-03,GOOGL,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,27459100
2024-06-04,GOOGL,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,26879600
2024-06-05,GOOGL,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,22068500
2024-06-06,GOOGL,175.89999389648438,177.14999389648438,175.75,176.72999572753906,23251000
2024-06-07,GOOGL,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,19661400
2024-06-10,GOOGL,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,23779200
2024-06-11,GOOGL,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,21540600
2024-06-12,GOOGL,178.25,180.41000366210938,176.11000061035156,177.7899932861328,27864700
2024-06-13,GOOGL,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,20913300
2024-06-14,GOOGL,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,18063600
2024-06-17,GOOGL,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,19618500
2024-06-18,GOOGL,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,21869900
2024-06-20,GOOGL,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,20160100
2024-06-21,GOOGL,177.0,180.85000610351562,176.61000061035156,179.6300048828125,58582700
2024-06-24,GOOGL,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312,18298000
2024-06-25,GOOGL,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,23235600
2024-06-26,GOOGL,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125,19839000
2024-06-27,GOOGL,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938,18848900
2024-06-28,GOOGL,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438,29156600
2024-07-01,GOOGL,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406,16006100
2024-07-02,GOOGL,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406,17372500
2024-07-03,GOOGL,184.85000610351562,186.08999633789062,184.0,185.82000732421875,10242100
2024-07-05,GOOGL,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562,20967500
2024-07-08,GOOGL,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688,21035900
2024-07-09,GOOGL,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906,15121400
2024-07-10,GOOGL,189.14999389648438,191.75,189.02999877929688,191.17999267578125,15952500
2024-07-11,GOOGL,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875,25625800
2024-07-12,GOOGL,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875,22898400
2024-07-15,GOOGL,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688,16474000
2024-07-16,GOOGL,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453,18290700
2024-07-17,GOOGL,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094,20734100
2024-07-18,GOOGL,181.92999267578125,182.5,176.47000122070312,177.69000244140625,25315700
2024-07-19,GOOGL,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,18881900
2024-07-22,GOOGL,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453,24100300
2024-07-23,GOOGL,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328,36352700
2024-07-24,GOOGL,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,49585200
2024-07-25,GOOGL,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,44852000
2024-07-26,GOOGL,167.14999389648438,168.08999633789062,164.05999755859375,167.0,41336900
2024-07-29,GOOGL,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,20293800
2024-07-30,GOOGL,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,18959700
2024-07-31,GOOGL,173.24000549316406,174.25,170.00999450683594,171.5399932861328,25729100
2024-08-01,GOOGL,170.25,174.0500030517578,168.8800048828125,170.75999450683594,24531400
2024-08-02,GOOGL,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,29130100
2024-08-05,GOOGL,155.5,164.42999267578125,154.92999267578125,159.25,53630700
2024-08-06,GOOGL,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,49004600
2024-08-07,GOOGL,161.25,162.97999572753906,158.47000122070312,158.94000244140625,25138600
2024-08-08,GOOGL,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,25578800
2024-08-09,GOOGL,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,28602300
2024-08-12,GOOGL,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,15895300
2024-08-13,GOOGL,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,18551700
2024-08-14,GOOGL,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,40591100
2024-08-15,GOOGL,160.5,161.63999938964844,159.61000061035156,161.3000030517578,31524300
2024-08-16,GOOGL,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,24208600
2024-08-19,GOOGL,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,22416200
2024-08-20,GOOGL,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,18341500
2024-08-21,GOOGL,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,22902000
2024-08-22,GOOGL,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,22493300
2024-08-23,GOOGL,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,13955700
2024-08-26,GOOGL,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,14190400
2024-08-27,GOOGL,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,11821900
2024-08-28,GOOGL,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,16407400
2024-08-29,GOOGL,164.30999755859375,165.97000122070312,160.25,161.77999877929688,19699800
2024-08-30,GOOGL,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,22123800
2024-09-03,GOOGL,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,38945300
2024-09-04,GOOGL,156.66000366210938,159.0,155.9600067138672,156.4499969482422,19353800
2024-09-05,GOOGL,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,18688700
2024-09-06,GOOGL,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,37912100
2024-09-09,GOOGL,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,39260500
2024-09-10,GOOGL,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,31118800
2024-09-11,GOOGL,149.9199981689453,151.5,147.52000427246094,151.16000366210938,29607700
2024-09-12,GOOGL,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,29695000
2024-09-13,GOOGL,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,29591200
2024-09-16,GOOGL,157.30999755859375,158.25,156.60000610351562,158.05999755859375,18379800
2024-09-17,GOOGL,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,20715600
2024-09-18,GOOGL,159.86000061035156,160.5,158.60000610351562,159.80999755859375,23677300
2024-09-19,GOOGL,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,26587700
2024-09-20,GOOGL,163.5,163.72999572753906,162.05999755859375,163.58999633789062,40896400
2024-09-23,GOOGL,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,24150900
2024-09-24,GOOGL,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,23332100
2024-09-25,GOOGL,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,18869200
2024-09-26,GOOGL,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,20319300
2024-09-27,GOOGL,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,21101300
2024-09-30,GOOGL,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,20413900
2024-10-01,GOOGL,167.69000244140625,169.16000366210938,164.5800018310547,166.99000549316406,28338100
2024-10-02,GOOGL,166.4199981689453,167.52000427246094,164.72999572753906,165.86000061035156,17760200
2024-10-03,GOOGL,164.41000366210938,166.63999938964844,163.9199981689453,165.86000061035156,15073100
2024-10-04,GOOGL,168.05999755859375,168.22999572753906,165.47999572753906,167.05999755859375,19047400
2024-10-07,GOOGL,167.72000122070312,168.47999572753906,162.75,162.97999572753906,22463100
2024-10-08,GOOGL,163.94000244140625,164.72999572753906,162.8699951171875,164.3800048828125,23072700
2024-10-09,GOOGL,163.4499969482422,164.83999633789062,159.74000549316406,161.86000061035156,31181800
2024-10-10,GOOGL,160.8699951171875,163.07000732421875,160.39999389648438,162.0800018310547,14144100
2024-10-11,GOOGL,162.1300048828125,163.89999389648438,161.24000549316406,163.24000549316406,15344300
2024-10-14,GOOGL,163.63999938964844,166.22999572753906,163.39999389648438,164.9600067138672,19016100
2024-10-15,GOOGL,165.7899932861328,167.67999267578125,164.6300048828125,165.4600067138672,20247200
2024-10-16,GOOGL,164.52999877929688,165.8000030517578,163.74000549316406,165.16000366210938,16406000
2024-10-17,GOOGL,165.72999572753906,166.3699951171875,162.75999450683594,162.92999267578125,21453400
2024-10-18,GOOGL,163.19000244140625,164.7100067138672,163.0800018310547,163.4199981689453,19757700
2024-10-21,GOOGL,162.9499969482422,164.5,162.6199951171875,164.07000732421875,20946500
2024-10-22,GOOGL,162.97999572753906,165.77000427246094,162.97999572753906,165.13999938964844,16568100
2024-10-23,GOOGL,164.75999450683594,165.82000732421875,161.92999267578125,162.77999877929688,18280500
2024-10-24,GOOGL,162.8300018310547,163.3300018310547,161.00999450683594,162.72000122070312,22412500
2024-10-25,GOOGL,163.6699981689453,165.58999633789062,163.4199981689453,165.27000427246094,19828900
2024-10-28,GOOGL,168.75,168.75,163.9499969482422,166.72000122070312,32138600
2023-11-13,AMZN,142.0800018310547,143.22999572753906,140.6699981689453,142.58999633789062,35680600
2023-11-14,AMZN,145.0,147.25999450683594,144.67999267578125,145.8000030517578,56674600
2023-11-15,AMZN,147.05999755859375,147.2899932861328,142.58999633789062,143.1999969482422,63875700
2023-11-16,AMZN,140.91000366210938,143.32000732421875,139.52000427246094,142.8300018310547,49653500
2023-11-17,AMZN,142.66000366210938,145.22999572753906,142.5399932861328,145.17999267578125,49636700
2023-11-20,AMZN,145.1300048828125,146.6300048828125,144.72999572753906,146.1300048828125,41951200
2023-11-21,AMZN,143.91000366210938,144.0500030517578,141.5,143.89999389648438,71226000
2023-11-22,AMZN,144.57000732421875,147.74000549316406,144.57000732421875,146.7100067138672,45669100
2023-11-24,AMZN,146.6999969482422,147.1999969482422,145.32000732421875,146.74000549316406,22378400
2023-11-27,AMZN,147.52999877929688,149.25999450683594,146.8800048828125,147.72999572753906,53762400
2023-11-28,AMZN,146.97999572753906,147.60000610351562,145.52999877929688,147.02999877929688,42711700
2023-11-29,AMZN,147.85000610351562,148.5399932861328,145.97000122070312,146.32000732421875,40610900
2023-11-30,AMZN,144.75999450683594,146.92999267578125,144.3300018310547,146.08999633789062,65814000
2023-12-01,AMZN,146.0,147.25,145.5500030517578,147.02999877929688,39924600
2023-12-04,AMZN,145.25,145.35000610351562,142.80999755859375,144.83999633789062,48294200
2023-12-05,AMZN,143.5500030517578,148.57000732421875,143.1300048828125,146.8800048828125,46822400
2023-12-06,AMZN,147.5800018310547,147.85000610351562,144.27999877929688,144.52000427246094,39679000
2023-12-07,AMZN,146.14999389648438,147.9199981689453,145.33999633789062,146.8800048828125,52352800
2023-12-08,AMZN,145.47999572753906,147.83999633789062,145.39999389648438,147.4199981689453,41858000
2023-12-11,AMZN,145.66000366210938,146.19000244140625,143.63999938964844,145.88999938964844,50907300
2023-12-12,AMZN,145.52000427246094,147.5,145.3000030517578,147.47999572753906,44944300
2023-12-13,AMZN,148.1199951171875,149.4600067138672,146.82000732421875,148.83999633789062,52766200
2023-12-14,AMZN,149.92999267578125,150.5399932861328,145.52000427246094,147.4199981689453,58400800
2023-12-15,AMZN,148.3800048828125,150.57000732421875,147.8800048828125,149.97000122070312,110039100
2023-12-18,AMZN,150.55999755859375,154.85000610351562,150.0500030517578,154.07000732421875,62512800
2023-12-19,AMZN,154.39999389648438,155.1199951171875,152.69000244140625,153.7899932861328,43171300
2023-12-20,AMZN,152.89999389648438,155.6300048828125,151.55999755859375,152.1199951171875,50322100
2023-12-21,AMZN,153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,36305700
2023-12-22,AMZN,153.77000427246094,154.35000610351562,152.7100067138672,153.4199981689453,29480100
2023-12-26,AMZN,153.55999755859375,153.97999572753906,153.02999877929688,153.41000366210938,25067200
2023-12-27,AMZN,153.55999755859375,154.77999877929688,153.1199951171875,153.33999633789062,31434700
2023-12-28,AMZN,153.72000122070312,154.0800018310547,152.9499969482422,153.3800048828125,27057000
2023-12-29,AMZN,153.10000610351562,153.88999938964844,151.02999877929688,151.94000244140625,39789000
2024-01-02,AMZN,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,47339400
2024-01-03,AMZN,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,49425500
2024-01-04,AMZN,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,56039800
2024-01-05,AMZN,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,45124800
2024-01-08,AMZN,146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,46757100
2024-01-09,AMZN,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,43812600
2024-01-10,AMZN,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,44421800
2024-01-11,AMZN,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,49072700
2024-01-12,AMZN,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,40460300
2024-01-16,AMZN,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,41384600
2024-01-17,AMZN,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,34953400
2024-01-18,AMZN,152.77000427246094,153.77999877929688,151.82000732421875,153.5,37850200
2024-01-19,AMZN,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,51033700
2024-01-22,AMZN,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,43687500
2024-01-23,AMZN,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,37986000
2024-01-24,AMZN,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,48547300
2024-01-25,AMZN,156.9499969482422,158.50999450683594,154.5500030517578,157.75,43638600
2024-01-26,AMZN,158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,51047400
2024-01-29,AMZN,159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,45270400
2024-01-30,AMZN,160.6999969482422,161.72999572753906,158.49000549316406,159.0,45207400
2024-01-31,AMZN,157.0,159.00999450683594,154.80999755859375,155.1999969482422,50284400
2024-02-01,AMZN,155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,76542400
2024-02-02,AMZN,169.19000244140625,172.5,167.3300018310547,171.80999755859375,117154900
2024-02-05,AMZN,170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,55081300
2024-02-06,AMZN,169.38999938964844,170.7100067138672,167.64999389648438,169.14999389648438,42505500
2024-02-07,AMZN,169.47999572753906,170.8800048828125,168.94000244140625,170.52999877929688,47174100
2024-02-08,AMZN,169.64999389648438,171.42999267578125,168.8800048828125,169.83999633789062,42316500
2024-02-09,AMZN,170.89999389648438,175.0,170.5800018310547,174.4499969482422,56986000
2024-02-12,AMZN,174.8000030517578,175.38999938964844,171.5399932861328,172.33999633789062,51050400
2024-02-13,AMZN,167.72999572753906,170.9499969482422,165.75,168.63999938964844,56345100
2024-02-14,AMZN,169.2100067138672,171.2100067138672,168.27999877929688,170.97999572753906,42815500
2024-02-15,AMZN,170.5800018310547,171.1699981689453,167.58999633789062,169.8000030517578,49855200
2024-02-16,AMZN,168.74000549316406,170.4199981689453,167.1699981689453,169.50999450683594,48074600
2024-02-20,AMZN,167.8300018310547,168.7100067138672,165.74000549316406,167.0800018310547,41980300
2024-02-21,AMZN,168.94000244140625,170.22999572753906,167.13999938964844,168.58999633789062,44575600
2024-02-22,AMZN,173.10000610351562,174.8000030517578,171.77000427246094,174.5800018310547,55392400
2024-02-23,AMZN,174.27999877929688,175.75,173.6999969482422,174.99000549316406,59715200
2024-02-26,AMZN,175.6999969482422,176.3699951171875,174.25999450683594,174.72999572753906,44368600
2024-02-27,AMZN,174.0800018310547,174.6199951171875,172.86000061035156,173.5399932861328,31141700
2024-02-28,AMZN,172.44000244140625,174.0500030517578,172.27000427246094,173.16000366210938,28180500
2024-02-29,AMZN,173.00999450683594,177.22000122070312,172.85000610351562,176.75999450683594,53805400
2024-03-01,AMZN,176.75,178.72999572753906,176.07000732421875,178.22000122070312,31956200
2024-03-04,AMZN,177.52999877929688,180.13999938964844,177.49000549316406,177.5800018310547,37381500
2024-03-05,AMZN,176.92999267578125,176.92999267578125,173.3000030517578,174.1199951171875,37228300
2024-03-06,AMZN,175.5399932861328,176.4600067138672,173.25999450683594,173.50999450683594,32090900
2024-03-07,AMZN,174.8300018310547,177.99000549316406,173.72000122070312,176.82000732421875,34063300
2024-03-08,AMZN,176.44000244140625,178.7899932861328,174.3300018310547,175.35000610351562,37853500
2024-03-11,AMZN,174.30999755859375,174.47000122070312,171.47000122070312,171.9600067138672,28484800
2024-03-12,AMZN,173.5,176.75999450683594,171.97999572753906,175.38999938964844,36610600
2024-03-13,AMZN,175.89999389648438,177.6199951171875,175.5500030517578,176.55999755859375,30772600
2024-03-14,AMZN,177.69000244140625,179.52999877929688,176.47000122070312,178.75,43705800
2024-03-15,AMZN,176.63999938964844,177.92999267578125,173.89999389648438,174.4199981689453,72115500
2024-03-18,AMZN,175.8000030517578,176.69000244140625,174.27999877929688,174.47999572753906,31250700
2024-03-19,AMZN,174.22000122070312,176.08999633789062,173.52000427246094,175.89999389648438,26880900
2024-03-20,AMZN,176.13999938964844,178.52999877929688,174.63999938964844,178.14999389648438,29947200
2024-03-21,AMZN,179.99000549316406,181.4199981689453,178.14999389648438,178.14999389648438,32824300
2024-03-22,AMZN,177.75,179.25999450683594,176.75,178.8699951171875,27964100
2024-03-25,AMZN,178.00999450683594,180.99000549316406,177.24000549316406,179.7100067138672,29815500
2024-03-26,AMZN,180.14999389648438,180.4499969482422,177.9499969482422,178.3000030517578,29659000
2024-03-27,AMZN,179.8800048828125,180.0,177.30999755859375,179.8300018310547,33272600
2024-03-28,AMZN,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,38051600
2024-04-01,AMZN,180.7899932861328,183.0,179.9499969482422,180.97000122070312,29174500
2024-04-02,AMZN,179.07000732421875,180.7899932861328,178.3800048828125,180.69000244140625,32611500
2024-04-03,AMZN,179.89999389648438,182.8699951171875,179.8000030517578,182.41000366210938,31046600
2024-04-04,AMZN,184.0,185.10000610351562,180.0,180.0,41624300
2024-04-05,AMZN,182.3800048828125,186.27000427246094,181.97000122070312,185.07000732421875,42335200
2024-04-08,AMZN,186.89999389648438,187.2899932861328,184.80999755859375,185.19000244140625,39221300
2024-04-09,AMZN,187.24000549316406,187.33999633789062,184.1999969482422,185.6699981689453,36546900
2024-04-10,AMZN,182.77000427246094,186.27000427246094,182.6699981689453,185.9499969482422,35879200
2024-04-11,AMZN,186.74000549316406,189.77000427246094,185.50999450683594,189.0500030517578,40020700
2024-04-12,AMZN,187.72000122070312,188.3800048828125,185.0800018310547,186.1300048828125,38554300
2024-04-15,AMZN,187.42999267578125,188.69000244140625,183.0,183.6199951171875,48052400
2024-04-16,AMZN,183.27000427246094,184.8300018310547,182.25999450683594,183.32000732421875,32891300
2024-04-17,AMZN,184.30999755859375,184.57000732421875,179.82000732421875,181.27999877929688,31359700
